customer_id,age,region,plan,monthly_fee,months_active,usage_hours,support_tickets,failed_payments,churn
CUST_003835,60,East,Standard,59.89,40,30.68,0,0,0
CUST_003836,45,West,Basic,30.68,7,33.77,0,0,0
CUST_003837,49,West,Basic,36.84,25,34.83,1,0,0
CUST_003838,39,North,Standard,66.43,22,14.19,1,1,0
CUST_003839,37,West,Basic,35.67,7,13.1,2,0,1
CUST_003840,39,South,Premium,96.76,4,41.74,1,1,0
CUST_003841,23,East,Basic,24.97,30,34.67,0,0,1
CUST_003842,40,West,Premium,103.7,20,15.31,0,1,0
CUST_003843,45,East,Standard,66.78,40,38.36,0,0,0
CUST_003844,65,South,Premium,105.71,25,35.41,0,0,0
CUST_003845,42,North,Premium,99.97,23,31.72,1,0,0
CUST_003846,18,East,Basic,33.54,3,55.77,0,0,0
CUST_003847,40,South,Standard,63.63,22,28.73,2,0,0
CUST_003848,77,Central,Basic,30.64,19,19.69,1,0,0
CUST_003849,52,East,Standard,60.86,25,47.1,0,0,0
CUST_003850,30,Central,Standard,60.39,19,45.31,2,0,1
CUST_003851,49,East,Basic,25.96,18,51.06,0,0,0
CUST_003852,31,West,Basic,26.47,17,37.28,1,0,0
CUST_003853,23,North,Basic,26.39,12,35.74,0,0,0
CUST_003854,36,South,Basic,21.9,30,27.66,1,1,0
CUST_003855,42,North,Standard,60.61,72,90.33,1,2,0
CUST_003856,18,North,Basic,29.7,7,13.55,3,0,0
CUST_003857,26,Central,Premium,103.71,9,45.2,0,0,0
CUST_003858,41,West,Premium,106.2,30,19.69,1,2,1
CUST_003859,36,West,Premium,106.52,16,35.75,1,2,1
CUST_003860,46,East,Standard,66.99,14,29.87,1,1,0
CUST_003861,25,East,Basic,26.11,4,24.59,1,0,0
CUST_003862,50,West,Standard,52.74,10,9.2,2,1,0
CUST_003863,26,West,Standard,64.55,9,22.78,1,0,0
CUST_003864,62,East,Premium,106.81,4,113.57,0,0,0
CUST_003865,19,West,Basic,37.68,37,29.24,0,0,0
CUST_003866,27,South,Basic,32.32,21,44.6,1,0,1
CUST_003867,46,Central,Premium,89.92,72,44.57,0,0,0
CUST_003868,63,North,Premium,101.73,23,99.27,1,0,0
CUST_003869,45,East,Basic,32.68,7,30.75,0,0,0
CUST_003870,48,Central,Standard,66.16,25,33.86,0,0,0
CUST_003871,41,South,Basic,37.05,28,13.43,0,0,0
CUST_003872,28,North,Standard,64.45,13,13.88,1,1,0
CUST_003873,35,South,Basic,26.96,28,19.94,1,0,0
CUST_003874,25,East,Basic,24.75,27,24.81,1,0,1
CUST_003875,24,Central,Basic,32.57,10,12.37,0,0,0
CUST_003876,46,West,Basic,25.94,31,29.17,2,0,0
CUST_003877,26,East,Standard,67.28,24,33.02,0,1,1
CUST_003878,45,Central,Basic,21.38,20,62.28,0,0,0
CUST_003879,24,West,Standard,62.73,21,78.6,1,1,0
CUST_003880,45,Central,Standard,61.5,7,44.59,1,2,0
CUST_003881,35,South,Standard,58.87,47,47.85,1,1,0
CUST_003882,59,East,Standard,55.27,16,55.81,0,1,0
CUST_003883,45,North,Basic,19.59,15,32.08,1,0,0
CUST_003884,57,North,Basic,27.24,25,50.4,1,0,0
CUST_003885,31,West,Premium,97.33,72,16.36,0,0,0
CUST_003886,42,North,Premium,105.46,32,59.1,1,0,0
CUST_003887,28,East,Premium,95.99,16,18.07,2,0,1
CUST_003888,36,West,Premium,102.16,25,20.79,1,0,1
CUST_003889,38,North,Standard,53.44,25,56.63,0,0,0
CUST_003890,32,East,Premium,102.3,20,24.19,1,0,0
CUST_003891,25,West,Basic,18.71,8,13.88,0,0,1
CUST_003892,23,Central,Standard,70.38,33,40.14,1,0,1
CUST_003893,18,South,Premium,99.19,14,21.88,3,0,1
CUST_003894,27,Central,Standard,45.93,11,16.58,1,0,0
CUST_003895,49,Central,Basic,26.31,15,10.68,1,0,1
CUST_003896,20,West,Basic,25.52,38,21.39,0,0,0
CUST_003897,23,East,Basic,26.62,14,38.89,1,0,0
CUST_003898,64,West,Basic,28.08,18,42.68,1,0,0
CUST_003899,33,West,Standard,56.59,65,27.77,0,0,0
CUST_003900,45,South,Standard,55.82,14,71.02,0,0,0
CUST_003901,49,Central,Basic,24.11,18,34.8,0,0,0
CUST_003902,50,Central,Standard,64.01,20,56.62,1,2,1
CUST_003903,21,East,Basic,35.91,14,18.59,0,0,1
CUST_003904,38,West,Standard,58.63,18,25.64,0,0,0
CUST_003905,20,East,Basic,29.81,21,24.48,0,0,0
CUST_003906,73,West,Standard,54.27,14,24.85,0,0,0
CUST_003907,20,West,Standard,60.26,4,5.55,1,0,1
CUST_003908,27,North,Standard,61.05,6,30.04,0,0,1
CUST_003909,27,North,Standard,58.8,19,37.61,0,0,0
CUST_003910,22,South,Basic,31.88,51,32.03,1,1,0
CUST_003911,59,Central,Standard,61.44,16,75.7,0,0,0
CUST_003912,72,East,Basic,24.63,24,68.7,3,0,0
CUST_003913,35,Central,Standard,65.87,40,11.38,0,0,0
CUST_003914,24,East,Standard,58.86,27,65.1,3,0,0
CUST_003915,18,South,Standard,68.28,20,73.92,1,0,0
CUST_003916,38,Central,Premium,102.0,18,9.63,0,0,0
CUST_003917,37,East,Basic,39.75,12,37.75,2,0,0
CUST_003918,33,South,Premium,105.78,32,38.56,0,0,1
CUST_003919,44,North,Basic,31.04,39,62.12,0,0,0
CUST_003920,46,North,Standard,56.28,1,66.44,0,0,0
CUST_003921,45,North,Standard,56.39,32,120.68,1,0,0
CUST_003922,37,South,Standard,62.57,28,46.81,0,0,0
CUST_003923,27,East,Premium,100.62,15,47.93,1,1,1
CUST_003924,50,South,Standard,56.95,12,18.51,1,0,1
CUST_003925,41,North,Basic,34.07,26,21.1,2,0,0
CUST_003926,53,South,Premium,100.09,6,47.9,0,0,0
CUST_003927,51,East,Premium,104.1,15,25.79,1,0,0
CUST_003928,23,Central,Basic,25.02,23,28.53,0,0,0
CUST_003929,22,East,Basic,34.9,44,10.97,0,0,0
CUST_003930,31,North,Basic,32.4,55,29.78,0,0,0
CUST_003931,27,East,Premium,105.89,8,8.93,0,0,1
CUST_003932,51,Central,Premium,104.79,25,65.61,2,0,0
CUST_003933,46,West,Premium,99.48,20,40.54,1,0,1
CUST_003934,55,West,Basic,29.07,29,19.67,0,1,0
CUST_003935,46,Central,Basic,38.82,17,24.65,0,0,0
CUST_003936,44,West,Standard,58.45,31,23.71,0,0,0
CUST_003937,57,Central,Basic,33.64,23,17.07,0,0,0
CUST_003938,47,North,Basic,27.99,13,20.59,0,0,0
CUST_003939,42,West,Basic,20.59,31,22.33,4,1,0
CUST_003940,60,Central,Basic,23.76,18,23.4,3,1,0
CUST_003941,42,Central,Basic,31.93,21,7.05,2,0,0
CUST_003942,37,East,Standard,63.41,10,56.43,1,0,0
CUST_003943,30,West,Basic,31.95,16,49.63,0,0,1
CUST_003944,50,South,Basic,35.63,43,27.4,0,0,0
CUST_003945,57,East,Standard,61.86,13,80.66,0,0,0
CUST_003946,40,South,Premium,96.02,55,30.72,0,0,0
CUST_003947,58,East,Standard,62.87,21,33.48,0,0,0
CUST_003948,18,West,Standard,60.75,24,41.99,0,0,0
CUST_003949,40,South,Standard,57.02,11,31.45,0,0,0
CUST_003950,40,South,Standard,62.26,32,22.58,1,0,0
CUST_003951,32,South,Standard,60.3,5,29.72,1,2,1
CUST_003952,72,West,Standard,56.87,16,13.16,1,1,0
CUST_003953,40,West,Standard,59.01,11,17.72,3,0,0
CUST_003954,36,West,Standard,66.97,6,49.67,0,1,0
CUST_003955,41,North,Basic,36.8,29,92.93,1,0,0
CUST_003956,18,West,Basic,30.84,17,18.3,0,0,1
CUST_003957,31,West,Basic,30.19,21,24.63,0,1,1
CUST_003958,54,North,Basic,22.73,12,22.48,1,0,0
CUST_003959,33,South,Standard,68.5,34,36.64,1,0,0
CUST_003960,30,East,Standard,65.08,23,55.76,0,0,0
CUST_003961,58,South,Basic,33.66,48,30.05,0,0,0
CUST_003962,58,North,Basic,18.53,12,11.29,0,0,0
CUST_003963,48,South,Basic,30.1,12,18.42,1,0,0
CUST_003964,35,North,Standard,59.26,28,39.42,1,0,0
CUST_003965,38,North,Basic,33.31,52,22.79,0,0,0
CUST_003966,31,South,Basic,27.64,14,21.78,1,0,0
CUST_003967,28,West,Basic,28.74,2,20.33,0,0,0
CUST_003968,27,East,Standard,63.0,7,28.64,0,0,0
CUST_003969,33,East,Basic,26.03,43,16.56,1,0,0
CUST_003970,28,West,Standard,57.03,16,50.65,1,0,0
CUST_003971,21,East,Standard,60.87,59,14.7,0,0,0
CUST_003972,44,North,Premium,106.59,8,42.91,0,1,1
CUST_003973,44,South,Standard,63.94,28,23.94,0,0,0
CUST_003974,63,South,Basic,35.28,28,28.84,0,0,0
CUST_003975,32,East,Basic,30.22,6,52.14,0,1,0
CUST_003976,45,East,Standard,67.38,6,60.4,0,0,0
CUST_003977,45,East,Basic,21.19,16,46.22,1,0,0
CUST_003978,38,East,Premium,110.01,29,81.95,3,0,0
CUST_003979,51,Central,Standard,70.66,25,99.2,0,1,0
CUST_003980,51,South,Basic,32.18,17,43.64,0,0,0
CUST_003981,45,East,Basic,34.06,17,35.17,0,0,0
CUST_003982,38,East,Premium,99.71,3,18.61,2,0,1
CUST_003983,36,West,Premium,98.85,10,51.41,0,1,1
CUST_003984,23,West,Premium,96.85,5,36.96,1,0,0
CUST_003985,31,West,Basic,29.65,25,66.62,2,1,0
CUST_003986,33,South,Standard,62.68,7,46.96,0,0,0
CUST_003987,26,East,Basic,32.0,43,14.73,0,0,1
CUST_003988,47,West,Basic,39.83,21,32.57,1,1,0
CUST_003989,57,East,Standard,60.4,10,50.84,1,0,0
CUST_003990,29,Central,Premium,92.46,39,39.39,1,0,0
CUST_003991,45,South,Basic,38.12,7,81.01,1,0,0
CUST_003992,28,East,Standard,53.8,7,45.9,0,0,0
CUST_003993,37,East,Basic,27.1,9,14.73,0,0,1
CUST_003994,32,East,Basic,31.26,39,16.3,2,0,0
CUST_003995,49,Central,Basic,31.99,59,18.37,0,0,0
CUST_003996,32,North,Premium,92.67,5,25.62,2,0,1
CUST_003997,54,East,Basic,26.17,72,28.63,0,0,0
CUST_003998,38,West,Standard,52.5,30,39.71,1,0,0
CUST_003999,33,Central,Basic,33.01,14,53.37,0,0,0
CUST_004000,25,East,Standard,65.82,28,52.1,0,0,0
CUST_004001,44,Central,Basic,23.79,39,23.65,1,1,0
CUST_004002,53,Central,Basic,34.88,10,21.66,1,0,1
CUST_004003,45,South,Standard,64.55,39,50.59,0,0,0
CUST_004004,70,Central,Standard,56.6,20,23.95,0,2,1
CUST_004005,60,Central,Premium,89.99,5,48.04,0,0,0
CUST_004006,37,South,Basic,24.54,30,12.16,4,0,1
CUST_004007,37,West,Standard,56.92,50,40.66,1,0,0
CUST_004008,47,South,Premium,107.61,26,43.86,1,0,0
CUST_004009,30,West,Basic,29.31,8,19.17,1,0,0
CUST_004010,56,North,Premium,94.87,26,17.88,1,1,0
CUST_004011,46,West,Premium,100.64,24,16.33,1,0,0
CUST_004012,44,East,Premium,93.42,28,42.13,2,0,0
CUST_004013,50,East,Standard,62.47,4,36.51,1,1,1
CUST_004014,63,North,Standard,55.01,5,7.68,2,0,0
CUST_004015,43,West,Standard,55.74,13,8.68,1,1,0
CUST_004016,40,East,Standard,61.78,35,17.48,2,0,1
CUST_004017,61,West,Premium,108.65,31,21.56,0,1,0
CUST_004018,54,South,Basic,40.89,37,18.89,0,0,0
CUST_004019,37,North,Standard,54.7,28,36.36,0,0,1
CUST_004020,41,East,Standard,56.92,33,55.32,1,1,0
CUST_004021,44,Central,Basic,32.48,23,47.82,0,0,0
CUST_004022,46,South,Standard,65.74,18,45.3,0,0,0
CUST_004023,23,West,Standard,49.08,30,54.45,0,0,0
CUST_004024,21,North,Standard,60.34,7,16.73,1,0,1
CUST_004025,29,West,Premium,97.46,9,50.85,2,0,0
CUST_004026,28,South,Basic,20.28,7,39.49,0,0,0
CUST_004027,33,East,Premium,93.21,22,14.14,2,0,0
CUST_004028,49,South,Standard,57.06,8,61.93,0,2,0
CUST_004029,39,North,Standard,60.19,2,46.75,1,0,0
CUST_004030,44,South,Basic,34.94,6,17.5,0,0,1
CUST_004031,25,South,Basic,31.67,50,10.32,1,0,0
CUST_004032,35,East,Premium,104.64,22,41.37,3,0,0
CUST_004033,49,Central,Basic,30.03,38,23.61,0,0,0
CUST_004034,49,East,Basic,26.38,5,10.77,1,0,0
CUST_004035,32,Central,Standard,58.98,28,32.69,1,1,0
CUST_004036,43,East,Standard,63.38,7,22.27,0,0,0
CUST_004037,70,North,Premium,105.06,27,58.66,0,0,0
CUST_004038,41,South,Standard,59.16,37,10.15,0,0,0
CUST_004039,32,East,Premium,95.25,30,61.96,3,1,0
CUST_004040,39,South,Standard,61.58,21,30.92,0,1,0
CUST_004041,42,Central,Standard,62.29,48,45.81,2,0,0
CUST_004042,39,West,Premium,106.06,34,78.76,0,1,0
CUST_004043,41,East,Standard,56.51,11,38.13,1,0,0
CUST_004044,22,East,Basic,26.56,7,42.69,0,2,0
CUST_004045,28,East,Basic,33.68,72,12.06,2,0,0
CUST_004046,39,West,Standard,57.86,11,12.5,1,1,1
CUST_004047,39,North,Standard,57.65,18,26.0,0,0,0
CUST_004048,34,North,Standard,66.17,9,20.14,2,0,1
CUST_004049,39,South,Standard,53.04,33,41.88,1,0,1
CUST_004050,42,South,Premium,110.18,10,46.63,2,0,0
CUST_004051,53,West,Basic,26.84,20,50.41,1,0,0
CUST_004052,40,North,Standard,64.23,26,31.24,2,0,0
CUST_004053,46,North,Standard,59.36,12,11.77,0,0,0
CUST_004054,34,Central,Basic,31.26,26,51.3,0,1,0
CUST_004055,48,Central,Standard,58.59,56,58.18,1,0,0
CUST_004056,46,East,Standard,64.18,23,26.95,1,2,1
CUST_004057,52,East,Standard,58.16,31,59.1,1,1,0
CUST_004058,50,West,Standard,57.04,15,11.39,3,0,0
CUST_004059,49,North,Basic,38.97,14,23.02,1,0,0
CUST_004060,40,East,Standard,60.05,7,14.6,1,0,1
CUST_004061,44,North,Premium,96.52,22,60.27,0,1,1
CUST_004062,55,East,Standard,52.45,39,22.62,1,1,0
CUST_004063,33,Central,Basic,39.23,30,47.64,2,0,0
CUST_004064,33,West,Premium,97.14,14,17.14,1,1,0
CUST_004065,43,Central,Basic,40.21,16,74.66,0,0,0
CUST_004066,46,West,Basic,31.89,56,23.3,0,0,0
CUST_004067,30,East,Basic,30.61,28,21.99,0,1,0
CUST_004068,40,West,Standard,60.75,34,49.83,0,0,0
CUST_004069,40,West,Premium,110.98,37,46.59,0,0,0
CUST_004070,18,East,Basic,18.94,14,21.94,0,0,0
CUST_004071,38,South,Standard,60.97,13,23.12,1,2,0
CUST_004072,39,East,Standard,58.57,14,72.62,3,0,0
CUST_004073,39,South,Premium,98.83,13,33.4,0,2,1
CUST_004074,59,East,Premium,100.65,49,35.84,1,1,1
CUST_004075,25,North,Standard,58.57,17,15.33,0,0,1
CUST_004076,30,East,Basic,30.84,45,56.23,0,0,0
CUST_004077,18,South,Basic,29.78,18,15.95,2,0,0
CUST_004078,35,South,Premium,93.33,19,19.95,0,0,0
CUST_004079,36,East,Standard,61.81,4,50.28,1,1,0
CUST_004080,34,North,Standard,63.48,13,4.22,3,0,1
CUST_004081,55,Central,Premium,97.19,50,41.2,0,0,0
CUST_004082,52,East,Premium,109.24,49,29.05,0,0,0
CUST_004083,42,South,Standard,66.58,13,27.06,0,0,0
CUST_004084,36,North,Premium,104.12,2,19.11,2,0,0
CUST_004085,54,Central,Basic,34.06,9,17.34,0,0,0
CUST_004086,41,West,Standard,60.05,13,8.9,1,1,0
CUST_004087,30,East,Premium,105.61,13,56.53,0,0,0
CUST_004088,19,South,Basic,37.75,13,21.87,1,0,1
CUST_004089,35,West,Basic,33.94,20,47.09,0,1,1
CUST_004090,51,Central,Standard,57.05,8,92.63,0,0,0
CUST_004091,71,East,Standard,59.7,18,15.77,0,0,0
CUST_004092,42,North,Basic,32.77,24,38.35,0,0,0
CUST_004093,31,North,Basic,34.09,14,14.2,1,0,0
CUST_004094,26,North,Basic,29.51,21,17.83,0,1,0
CUST_004095,48,West,Basic,27.07,55,26.15,0,0,0
CUST_004096,18,Central,Premium,107.82,31,101.63,0,0,0
CUST_004097,48,Central,Standard,54.54,28,25.87,2,1,0
CUST_004098,52,West,Standard,55.19,15,28.29,1,0,0
CUST_004099,47,North,Basic,23.26,13,29.08,0,0,0
CUST_004100,38,Central,Basic,25.18,19,24.7,1,0,0
CUST_004101,48,South,Basic,36.14,28,14.68,1,0,0
CUST_004102,43,South,Premium,106.3,23,67.64,1,0,1
CUST_004103,31,West,Premium,99.53,22,27.8,2,0,0
CUST_004104,65,North,Basic,32.38,35,11.94,3,0,0
CUST_004105,36,West,Premium,99.85,27,43.34,0,0,0
CUST_004106,51,Central,Basic,23.94,33,51.54,1,0,0
CUST_004107,18,West,Basic,40.99,10,14.94,3,0,1
CUST_004108,58,West,Standard,66.77,7,24.69,0,1,0
CUST_004109,60,East,Basic,31.67,52,26.71,0,0,0
CUST_004110,41,North,Premium,95.62,2,23.53,0,0,1
CUST_004111,48,West,Basic,28.78,8,24.84,1,0,0
CUST_004112,48,East,Standard,56.44,15,71.37,1,1,0
CUST_004113,33,Central,Basic,30.39,44,27.55,2,0,0
CUST_004114,48,North,Basic,31.45,7,33.43,1,0,0
CUST_004115,30,South,Basic,28.19,4,19.02,0,0,0
CUST_004116,33,South,Premium,92.63,10,40.62,1,1,1
CUST_004117,56,West,Standard,70.56,14,37.84,1,0,1
CUST_004118,54,West,Standard,61.09,21,47.73,0,1,0
CUST_004119,32,Central,Basic,32.18,29,20.84,3,0,0
CUST_004120,31,South,Basic,27.79,35,24.25,0,0,0
CUST_004121,33,East,Basic,22.09,6,41.11,0,0,0
CUST_004122,51,North,Standard,59.48,2,21.82,3,0,1
CUST_004123,28,South,Basic,28.28,20,14.05,0,0,0
CUST_004124,46,East,Basic,33.45,7,17.83,0,0,0
CUST_004125,51,East,Standard,64.43,12,48.2,0,0,1
CUST_004126,40,East,Standard,63.73,15,52.79,0,0,1
CUST_004127,54,South,Basic,34.84,13,37.29,1,0,0
CUST_004128,37,West,Basic,38.92,3,47.55,1,0,1
CUST_004129,38,West,Basic,31.85,22,59.42,1,0,0
CUST_004130,28,South,Standard,65.4,65,91.66,1,0,0
CUST_004131,54,South,Basic,32.37,18,39.16,0,1,0
CUST_004132,31,West,Standard,50.4,71,29.27,2,2,0
CUST_004133,46,West,Basic,29.13,2,9.06,1,0,1
CUST_004134,40,West,Premium,95.56,10,16.07,0,0,0
CUST_004135,27,South,Premium,101.06,58,23.12,0,0,1
CUST_004136,33,East,Basic,25.94,10,45.42,0,0,0
CUST_004137,59,Central,Standard,62.93,23,20.8,2,0,0
CUST_004138,44,East,Basic,34.81,19,17.51,1,1,0
CUST_004139,28,East,Premium,105.92,15,24.06,1,1,1
CUST_004140,45,Central,Standard,68.0,36,31.33,0,0,0
CUST_004141,39,North,Standard,51.52,19,36.54,0,0,0
CUST_004142,80,West,Basic,23.9,32,32.18,1,0,0
CUST_004143,45,Central,Basic,44.54,59,19.65,1,0,0
CUST_004144,36,North,Standard,64.95,36,53.35,1,1,0
CUST_004145,59,West,Standard,61.02,8,27.66,0,0,0
CUST_004146,18,East,Premium,100.06,72,57.6,0,0,0
CUST_004147,42,Central,Premium,99.62,28,37.62,0,0,0
CUST_004148,67,Central,Standard,50.23,16,20.83,1,1,0
CUST_004149,39,Central,Standard,56.04,7,23.13,1,1,0
CUST_004150,18,North,Premium,99.34,20,21.8,0,0,0
CUST_004151,36,West,Standard,56.32,11,11.16,1,2,0
CUST_004152,60,Central,Premium,96.97,5,37.27,0,0,1
CUST_004153,46,West,Premium,112.69,7,17.93,0,1,1
CUST_004154,30,East,Basic,28.64,4,10.22,2,0,0
CUST_004155,32,North,Standard,61.29,3,44.89,0,0,0
CUST_004156,34,Central,Standard,61.11,14,59.57,1,0,0
CUST_004157,46,North,Basic,32.85,17,17.25,0,0,0
CUST_004158,58,South,Standard,57.51,25,140.64,2,0,0
CUST_004159,55,Central,Basic,36.13,27,40.72,0,0,0
CUST_004160,47,Central,Standard,62.12,13,32.72,0,0,0
CUST_004161,24,Central,Basic,23.46,14,7.99,2,0,0
CUST_004162,24,East,Standard,59.36,22,41.02,0,0,1
CUST_004163,48,South,Standard,59.04,8,14.29,0,0,1
CUST_004164,24,East,Standard,58.81,31,18.17,2,0,0
CUST_004165,38,North,Basic,32.45,15,36.31,1,0,0
CUST_004166,45,Central,Standard,63.07,34,82.51,1,1,1
CUST_004167,26,East,Basic,32.48,21,30.03,1,0,0
CUST_004168,28,East,Basic,31.59,16,44.41,1,0,1
CUST_004169,40,North,Basic,30.33,41,69.95,1,0,0
CUST_004170,48,East,Premium,89.14,5,11.85,0,0,1
CUST_004171,55,Central,Basic,33.79,25,37.97,1,0,0
CUST_004172,49,West,Standard,62.34,52,62.2,0,0,0
CUST_004173,42,North,Premium,94.98,21,66.13,0,0,0
CUST_004174,31,North,Basic,31.3,18,50.41,0,1,0
CUST_004175,27,East,Premium,103.14,35,27.57,1,0,0
CUST_004176,34,North,Basic,35.76,12,31.05,0,0,0
CUST_004177,46,Central,Basic,32.45,15,52.39,0,1,0
CUST_004178,45,West,Basic,31.51,7,34.69,1,1,0
CUST_004179,18,North,Standard,64.63,12,13.73,2,1,1
CUST_004180,31,West,Premium,98.37,29,19.72,3,0,0
CUST_004181,57,South,Standard,61.96,16,56.72,0,0,0
CUST_004182,42,South,Standard,56.79,9,4.77,4,0,0
CUST_004183,23,East,Basic,35.45,42,38.5,1,0,0
CUST_004184,72,North,Premium,91.85,38,57.63,3,0,0
CUST_004185,41,East,Standard,63.98,10,38.24,1,1,1
CUST_004186,46,Central,Basic,29.99,38,42.64,1,0,1
CUST_004187,46,Central,Premium,104.73,29,57.51,1,1,1
CUST_004188,36,South,Basic,26.0,22,7.14,1,0,0
CUST_004189,32,West,Basic,30.35,55,9.87,1,0,0
CUST_004190,69,South,Basic,30.2,24,18.43,1,0,0
CUST_004191,54,East,Basic,32.07,11,32.8,0,0,0
CUST_004192,52,South,Standard,54.66,15,36.59,0,0,1
CUST_004193,48,East,Standard,63.08,5,14.66,0,0,0
CUST_004194,28,South,Premium,90.67,28,75.34,2,1,0
CUST_004195,58,Central,Basic,26.56,54,80.4,1,1,0
CUST_004196,30,Central,Standard,52.09,25,49.28,1,1,0
CUST_004197,45,South,Standard,64.04,22,37.24,1,0,0
CUST_004198,20,West,Standard,61.9,34,40.61,0,0,0
CUST_004199,18,North,Standard,62.18,31,22.21,0,0,0
CUST_004200,45,West,Standard,67.27,43,15.09,0,0,0
CUST_004201,30,South,Standard,58.32,19,53.05,1,0,1
CUST_004202,18,North,Premium,102.95,26,57.2,1,0,0
CUST_004203,48,West,Basic,30.23,18,45.65,0,0,0
CUST_004204,69,East,Standard,59.47,7,36.92,1,0,0
CUST_004205,59,East,Standard,66.43,8,12.08,2,0,0
CUST_004206,38,East,Basic,40.31,11,10.42,0,0,0
CUST_004207,41,North,Basic,27.74,6,12.98,1,0,0
CUST_004208,53,North,Premium,104.07,22,80.88,0,0,0
CUST_004209,56,East,Basic,31.5,36,11.81,1,1,0
CUST_004210,37,West,Basic,31.56,13,24.11,1,0,0
CUST_004211,41,North,Standard,61.14,4,20.58,0,0,0
CUST_004212,45,East,Basic,28.23,10,10.51,0,0,1
CUST_004213,48,West,Basic,12.0,16,35.16,1,0,1
CUST_004214,39,West,Basic,37.57,34,60.54,1,0,0
CUST_004215,39,West,Basic,26.43,20,26.43,0,0,0
CUST_004216,59,East,Basic,28.69,20,10.13,2,0,1
CUST_004217,57,East,Standard,58.8,27,26.84,0,0,0
CUST_004218,47,East,Basic,25.98,38,19.9,1,0,0
CUST_004219,63,South,Basic,31.1,53,23.44,1,0,0
CUST_004220,36,North,Standard,59.68,13,27.0,2,0,1
CUST_004221,62,North,Basic,26.32,19,65.28,3,0,0
CUST_004222,48,West,Basic,30.65,13,33.55,1,0,0
CUST_004223,80,South,Basic,29.73,26,34.97,1,1,0
CUST_004224,25,West,Basic,34.54,4,16.68,4,0,0
CUST_004225,32,East,Basic,23.2,62,45.43,1,0,0
CUST_004226,46,East,Basic,25.87,28,48.55,0,0,0
CUST_004227,46,West,Premium,103.53,25,52.75,2,0,0
CUST_004228,66,West,Premium,96.7,11,48.11,0,0,0
CUST_004229,32,North,Premium,95.38,14,14.21,1,0,1
CUST_004230,53,West,Basic,26.95,6,31.65,1,0,0
CUST_004231,56,East,Standard,59.4,10,64.95,1,0,0
CUST_004232,50,South,Standard,59.41,38,40.85,0,0,0
CUST_004233,29,West,Basic,28.85,5,39.27,1,0,0
CUST_004234,59,West,Premium,94.76,70,31.22,3,0,0
CUST_004235,57,South,Standard,63.77,43,21.51,0,1,0
CUST_004236,49,Central,Basic,36.53,25,14.71,2,2,0
CUST_004237,44,West,Premium,90.35,10,69.36,2,1,0
CUST_004238,44,East,Basic,22.13,32,26.26,1,0,1
CUST_004239,40,North,Standard,64.91,29,56.8,0,0,0
CUST_004240,49,South,Basic,37.75,12,20.11,2,0,0
CUST_004241,41,East,Basic,19.25,28,50.6,0,0,0
CUST_004242,30,West,Premium,103.98,16,38.06,0,2,1
CUST_004243,27,East,Standard,68.09,3,23.72,1,1,0
CUST_004244,31,West,Basic,25.59,7,20.94,0,0,0
CUST_004245,44,South,Standard,67.8,42,51.72,1,0,0
CUST_004246,41,West,Premium,99.01,14,45.99,1,0,0
CUST_004247,44,West,Premium,101.47,11,58.65,0,0,1
CUST_004248,48,West,Premium,96.3,22,77.56,3,1,0
CUST_004249,33,West,Premium,104.91,2,30.29,1,1,1
CUST_004250,60,Central,Standard,64.07,20,45.1,0,0,0
CUST_004251,38,North,Basic,38.52,23,26.97,0,1,0
CUST_004252,35,West,Premium,107.1,31,29.79,0,1,0
CUST_004253,47,Central,Basic,29.85,8,33.09,1,0,0
CUST_004254,18,East,Basic,45.44,12,10.47,2,1,0
CUST_004255,31,South,Basic,36.65,22,46.92,2,0,0
CUST_004256,54,Central,Basic,32.6,9,31.06,0,0,0
CUST_004257,18,South,Standard,54.91,24,22.07,0,0,0
CUST_004258,56,South,Premium,92.25,22,45.14,1,1,0
CUST_004259,61,South,Standard,52.67,2,8.28,2,0,0
CUST_004260,36,East,Standard,55.23,37,16.37,0,0,0
CUST_004261,45,East,Basic,36.79,9,12.25,2,0,0
CUST_004262,56,East,Standard,62.34,20,14.84,1,0,0
CUST_004263,35,Central,Basic,26.83,63,25.59,2,0,0
CUST_004264,52,East,Basic,29.22,10,31.55,0,0,0
CUST_004265,32,East,Standard,58.61,27,113.33,0,0,0
CUST_004266,35,Central,Standard,63.9,72,59.55,2,0,0
CUST_004267,31,West,Basic,25.51,30,8.99,0,1,0
CUST_004268,45,South,Basic,31.65,42,66.98,1,0,0
CUST_004269,56,North,Basic,31.4,7,16.89,1,0,0
CUST_004270,39,West,Standard,55.66,52,43.83,0,0,0
CUST_004271,24,Central,Basic,37.84,4,23.0,0,0,0
CUST_004272,27,East,Basic,28.42,29,69.35,0,0,0
CUST_004273,46,South,Premium,94.94,20,65.76,1,2,1
CUST_004274,65,West,Standard,64.16,15,73.18,2,0,0
CUST_004275,46,West,Basic,30.17,13,37.29,1,1,0
CUST_004276,36,East,Standard,61.94,31,25.07,1,0,0
CUST_004277,51,Central,Basic,23.98,11,40.13,1,0,0
CUST_004278,38,West,Basic,33.96,14,55.61,2,1,0
CUST_004279,36,West,Standard,70.76,29,20.22,0,1,1
CUST_004280,29,West,Basic,23.59,41,36.29,2,0,0
CUST_004281,59,West,Basic,31.67,18,44.95,0,1,1
